"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GDP","TOT","MLN_USD","A","2009",188081.37,
"IRL","GDP","TOT","MLN_USD","A","2010",197012.285,
"IRL","GDP","TOT","MLN_USD","A","2011",206639.608,
"IRL","GDP","TOT","MLN_USD","A","2012",212883.421,
"IRL","GDP","TOT","MLN_USD","A","2013",221005.187,
"IRL","GDP","TOT","MLN_USD","A","2014",238656.914,
"IRL","GDP","TOT","MLN_USD","A","2015",325443.078,
"IRL","GDP","TOT","MLN_USD","A","2016",339580.36,
"IRL","GDP","TOT","MLN_USD","A","2017",375788.611,
"IRL","GDP","TOT","MLN_USD","A","2018",413324.138,
"IRL","GDP","TOT","MLN_USD","A","2019",448731.77,
"IRL","GDP","TOT","MLN_USD","A","2020",483915.064,
"IRL","GDP","TOT","MLN_USD","A","2021",574387.948,
"IRL","GDP","TOT","MLN_USD","A","2022",686134.933,
"IRL","GDP","TOT","USD_CAP","A","1970",2456.932734,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2645.939326,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2894.742058,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3146.547366,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3517.432509,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3992.895868,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4203.913646,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4766.787828,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5399.43955,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5930.466084,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6600.610844,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7374.354655,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7923.606048,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8155.254546,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8757.428382,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9281.582413,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9425.285974,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10105.880186,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11045.632776,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12218.688643,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13764.984298,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14422.805245,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15120.312255,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15810.992744,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17020.962241,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18971.190467,
"IRL","GDP","TOT","USD_CAP","A","1996",20538.369433,
"IRL","GDP","TOT","USD_CAP","A","1997",22693.047545,
"IRL","GDP","TOT","USD_CAP","A","1998",25082.321119,
"IRL","GDP","TOT","USD_CAP","A","1999",27041.428204,
"IRL","GDP","TOT","USD_CAP","A","2000",30216.784756,
"IRL","GDP","TOT","USD_CAP","A","2001",32597.558232,
"IRL","GDP","TOT","USD_CAP","A","2002",35222.81925,
"IRL","GDP","TOT","USD_CAP","A","2003",36280.710137,
"IRL","GDP","TOT","USD_CAP","A","2004",38762.309284,
"IRL","GDP","TOT","USD_CAP","A","2005",40465.316509,
"IRL","GDP","TOT","USD_CAP","A","2006",44271.138283,
"IRL","GDP","TOT","USD_CAP","A","2007",46770.887653,
"IRL","GDP","TOT","USD_CAP","A","2008",44105.364476,
"IRL","GDP","TOT","USD_CAP","A","2009",41435.299142,
"IRL","GDP","TOT","USD_CAP","A","2010",43206.63733,
"IRL","GDP","TOT","USD_CAP","A","2011",45132.175891,
"IRL","GDP","TOT","USD_CAP","A","2012",46304.784189,
"IRL","GDP","TOT","USD_CAP","A","2013",47836.18565,
"IRL","GDP","TOT","USD_CAP","A","2014",51296.92985,
"IRL","GDP","TOT","USD_CAP","A","2015",69305.538798,
"IRL","GDP","TOT","USD_CAP","A","2016",71505.746281,
"IRL","GDP","TOT","USD_CAP","A","2017",78252.205616,
"IRL","GDP","TOT","USD_CAP","A","2018",85034.728547,
"IRL","GDP","TOT","USD_CAP","A","2019",91072.866811,
"IRL","GDP","TOT","USD_CAP","A","2020",97165.339012,
"IRL","GDP","TOT","USD_CAP","A","2021",114451.190322,
"IRL","GDP","TOT","USD_CAP","A","2022",134149.332664,
"ITA","GDP","TOT","MLN_USD","A","1970",195356.975,"E"
"ITA","GDP","TOT","MLN_USD","A","1971",208991.787,"E"
"ITA","GDP","TOT","MLN_USD","A","1972",226072.186,"E"
"ITA","GDP","TOT","MLN_USD","A","1973",255453.063,"E"
"ITA","GDP","TOT","MLN_USD","A","1974",293755.132,"E"
"ITA","GDP","TOT","MLN_USD","A","1975",314255.852,"E"
"ITA","GDP","TOT","MLN_USD","A","1976",355174.817,"E"
"ITA","GDP","TOT","MLN_USD","A","1977",386902.453,"E"
"ITA","GDP","TOT","MLN_USD","A","1978",427534.457,"E"
"ITA","GDP","TOT","MLN_USD","A","1979",490596.301,"E"
"ITA","GDP","TOT","MLN_USD","A","1980",553259.823,"E"
"ITA","GDP","TOT","MLN_USD","A","1981",610722.798,"E"
"ITA","GDP","TOT","MLN_USD","A","1982",651136.792,"E"
"ITA","GDP","TOT","MLN_USD","A","1983",684551.744,"E"
"ITA","GDP","TOT","MLN_USD","A","1984",732127.658,"E"
"ITA","GDP","TOT","MLN_USD","A","1985",776414.193,"E"
"ITA","GDP","TOT","MLN_USD","A","1986",814702.827,"E"
"ITA","GDP","TOT","MLN_USD","A","1987",861496.933,"E"
"ITA","GDP","TOT","MLN_USD","A","1988",929294.596,"E"
"ITA","GDP","TOT","MLN_USD","A","1989",998448.684,"E"
"ITA","GDP","TOT","MLN_USD","A","1990",1056393.054,"E"
"ITA","GDP","TOT","MLN_USD","A","1991",1108919.404,"E"
"ITA","GDP","TOT","MLN_USD","A","1992",1143652.966,"E"
"ITA","GDP","TOT","MLN_USD","A","1993",1160777.093,"E"
"ITA","GDP","TOT","MLN_USD","A","1994",1211066.379,"E"
"ITA","GDP","TOT","MLN_USD","A","1995",1272155.857,
"ITA","GDP","TOT","MLN_USD","A","1996",1310681.246,
"ITA","GDP","TOT","MLN_USD","A","1997",1358054.328,
"ITA","GDP","TOT","MLN_USD","A","1998",1423858.253,
"ITA","GDP","TOT","MLN_USD","A","1999",1457193.11,
"ITA","GDP","TOT","MLN_USD","A","2000",1541756.518,
"ITA","GDP","TOT","MLN_USD","A","2001",1597668.505,
"ITA","GDP","TOT","MLN_USD","A","2002",1639680.501,
"ITA","GDP","TOT","MLN_USD","A","2003",1673462.415,
"ITA","GDP","TOT","MLN_USD","A","2004",1704921.305,
"ITA","GDP","TOT","MLN_USD","A","2005",1746658.11,
"ITA","GDP","TOT","MLN_USD","A","2006",1886969.75,
"ITA","GDP","TOT","MLN_USD","A","2007",1995607.596,
"ITA","GDP","TOT","MLN_USD","A","2008",2089717.307,
"ITA","GDP","TOT","MLN_USD","A","2009",2044812.137,
"ITA","GDP","TOT","MLN_USD","A","2010",2083742.436,
"ITA","GDP","TOT","MLN_USD","A","2011",2173169.961,
"ITA","GDP","TOT","MLN_USD","A","2012",2172383.108,
"ITA","GDP","TOT","MLN_USD","A","2013",2187376.607,
"ITA","GDP","TOT","MLN_USD","A","2014",2200256.409,
"ITA","GDP","TOT","MLN_USD","A","2015",2240922.483,
"ITA","GDP","TOT","MLN_USD","A","2016",2420672.141,
"ITA","GDP","TOT","MLN_USD","A","2017",2517184.468,
"ITA","GDP","TOT","MLN_USD","A","2018",2600326.872,
"ITA","GDP","TOT","MLN_USD","A","2019",2775612.585,
"ITA","GDP","TOT","MLN_USD","A","2020",2627334.146,
"ITA","GDP","TOT","MLN_USD","A","2021",2951508.169,
"ITA","GDP","TOT","MLN_USD","A","2022",3267793.896,
"ITA","GDP","TOT","USD_CAP","A","1970",3629.693028,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3864.957647,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4157.16774,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4665.690058,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5330.254667,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5668.293364,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6374.47332,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6914.479256,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7613.457321,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8711.227566,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9803.678699,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10807.282878,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11515.678937,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12102.229931,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12940.444708,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13719.237737,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14395.009333,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15220.282938,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16410.137442,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17618.086665,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18624.963931,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19531.65369,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20135.763367,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20424.78142,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21305.312121,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22379.655603,
"ITA","GDP","TOT","USD_CAP","A","1996",23050.902758,
"ITA","GDP","TOT","USD_CAP","A","1997",23871.414648,
"ITA","GDP","TOT","USD_CAP","A","1998",25020.924661,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27075.863336,
"ITA","GDP","TOT","USD_CAP","A","2001",28039.208724,
"ITA","GDP","TOT","USD_CAP","A","2002",28721.076279,
"ITA","GDP","TOT","USD_CAP","A","2003",29154.803806,
"ITA","GDP","TOT","USD_CAP","A","2004",29482.524184,
"ITA","GDP","TOT","USD_CAP","A","2005",30028.488979,
"ITA","GDP","TOT","USD_CAP","A","2006",32311.18119,
"ITA","GDP","TOT","USD_CAP","A","2007",33964.204569,
"ITA","GDP","TOT","USD_CAP","A","2008",35292.601856,
"ITA","GDP","TOT","USD_CAP","A","2009",34334.56418,
"ITA","GDP","TOT","USD_CAP","A","2010",34833.890613,
"ITA","GDP","TOT","USD_CAP","A","2011",36203.328522,
"ITA","GDP","TOT","USD_CAP","A","2012",36091.373957,
"ITA","GDP","TOT","USD_CAP","A","2013",36267.925352,
"ITA","GDP","TOT","USD_CAP","A","2014",36475.976061,
"ITA","GDP","TOT","USD_CAP","A","2015",37206.331822,
"ITA","GDP","TOT","USD_CAP","A","2016",40267.222623,
"ITA","GDP","TOT","USD_CAP","A","2017",41951.466331,
"ITA","GDP","TOT","USD_CAP","A","2018",43427.663143,
"ITA","GDP","TOT","USD_CAP","A","2019",46470.021898,
"ITA","GDP","TOT","USD_CAP","A","2020",44202.267298,
"ITA","GDP","TOT","USD_CAP","A","2021",49912.87752,
"ITA","GDP","TOT","USD_CAP","A","2022",55373.479315,
"JPN","GDP","TOT","MLN_USD","A","1970",348114.148,"E"
"JPN","GDP","TOT","MLN_USD","A","1971",382947.706,"E"
"JPN","GDP","TOT","MLN_USD","A","1972",433113.832,"E"
"JPN","GDP","TOT","MLN_USD","A","1973",493544.739,"E"
"JPN","GDP","TOT","MLN_USD","A","1974",531366.049,"E"
"JPN","GDP","TOT","MLN_USD","A","1975",598533.619,"E"
"JPN","GDP","TOT","MLN_USD","A","1976",656574.202,"E"
"JPN","GDP","TOT","MLN_USD","A","1977",727986.461,"E"
"JPN","GDP","TOT","MLN_USD","A","1978",820270.312,"E"
"JPN","GDP","TOT","MLN_USD","A","1979",937040.621,"E"
"JPN","GDP","TOT","MLN_USD","A","1980",1050471.09,"E"
"JPN","GDP","TOT","MLN_USD","A","1981",1198859.753,"E"
"JPN","GDP","TOT","MLN_USD","A","1982",1314677.302,"E"
"JPN","GDP","TOT","MLN_USD","A","1983",1415765.104,"E"
"JPN","GDP","TOT","MLN_USD","A","1984",1531542.366,"E"
"JPN","GDP","TOT","MLN_USD","A","1985",1661500.325,"E"
"JPN","GDP","TOT","MLN_USD","A","1986",1750794.139,"E"
"JPN","GDP","TOT","MLN_USD","A","1987",1877492.604,"E"
"JPN","GDP","TOT","MLN_USD","A","1988",2073203.225,"E"
"JPN","GDP","TOT","MLN_USD","A","1989",2260605.047,"E"
"JPN","GDP","TOT","MLN_USD","A","1990",2458757.721,"E"
"JPN","GDP","TOT","MLN_USD","A","1991",2631467.512,"E"
"JPN","GDP","TOT","MLN_USD","A","1992",2715675.011,"E"
"JPN","GDP","TOT","MLN_USD","A","1993",2767279.211,"E"
"JPN","GDP","TOT","MLN_USD","A","1994",2856992.794,
"JPN","GDP","TOT","MLN_USD","A","1995",2993644.743,
"JPN","GDP","TOT","MLN_USD","A","1996",3143992.145,
"JPN","GDP","TOT","MLN_USD","A","1997",3229588.927,
"JPN","GDP","TOT","MLN_USD","A","1998",3224451.313,
"JPN","GDP","TOT","MLN_USD","A","1999",3258971.755,
"JPN","GDP","TOT","MLN_USD","A","2000",3461199.211,
"JPN","GDP","TOT","MLN_USD","A","2001",3552841.441,
"JPN","GDP","TOT","MLN_USD","A","2002",3647933.242,
"JPN","GDP","TOT","MLN_USD","A","2003",3753919.246,
"JPN","GDP","TOT","MLN_USD","A","2004",3938955.766,
"JPN","GDP","TOT","MLN_USD","A","2005",4110440.486,
"JPN","GDP","TOT","MLN_USD","A","2006",4300322.188,
"JPN","GDP","TOT","MLN_USD","A","2007",4482081.29,
"JPN","GDP","TOT","MLN_USD","A","2008",4517267.524,
"JPN","GDP","TOT","MLN_USD","A","2009",4295628.986,
"JPN","GDP","TOT","MLN_USD","A","2010",4525401.306,
"JPN","GDP","TOT","MLN_USD","A","2011",4629400.467,
"JPN","GDP","TOT","MLN_USD","A","2012",4799612.88,
"JPN","GDP","TOT","MLN_USD","A","2013",5021591.104,
"JPN","GDP","TOT","MLN_USD","A","2014",5034454.619,
"JPN","GDP","TOT","MLN_USD","A","2015",5199915.223,
"JPN","GDP","TOT","MLN_USD","A","2016",5158900.414,
"JPN","GDP","TOT","MLN_USD","A","2017",5262254.967,
"JPN","GDP","TOT","MLN_USD","A","2018",5344060.937,
"JPN","GDP","TOT","MLN_USD","A","2019",5404462.293,
"JPN","GDP","TOT","MLN_USD","A","2020",5351114.184,
"JPN","GDP","TOT","MLN_USD","A","2021",5566714.339,
"JPN","GDP","TOT","MLN_USD","A","2022",5862148.765,"E"
"JPN","GDP","TOT","USD_CAP","A","1970",3348.832992,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3647.705468,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",4069.992935,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4532.01302,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4812.870739,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5355.131154,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5809.31007,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6378.376732,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",7121.897178,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",8068.34118,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8973.783444,"E"
"JPN","GDP","TOT","USD_CAP","A","1981",10168.273248,"E"
"JPN","GDP","TOT","USD_CAP","A","1982",11073.018179,"E"
"JPN","GDP","TOT","USD_CAP","A","1983",11843.838707,"E"
"JPN","GDP","TOT","USD_CAP","A","1984",12730.496373,"E"
"JPN","GDP","TOT","USD_CAP","A","1985",13725.849243,"E"
"JPN","GDP","TOT","USD_CAP","A","1986",14390.877358,"E"
"JPN","GDP","TOT","USD_CAP","A","1987",15359.194724,"E"
"JPN","GDP","TOT","USD_CAP","A","1988",16890.327305,"E"
"JPN","GDP","TOT","USD_CAP","A","1989",18348.322287,"E"
"JPN","GDP","TOT","USD_CAP","A","1990",19891.091581,"E"
"JPN","GDP","TOT","USD_CAP","A","1991",21204.240996,"E"
"JPN","GDP","TOT","USD_CAP","A","1992",21800.918468,"E"
"JPN","GDP","TOT","USD_CAP","A","1993",22149.219699,"E"
"JPN","GDP","TOT","USD_CAP","A","1994",22834.751706,
"JPN","GDP","TOT","USD_CAP","A","1995",23865.913636,
"JPN","GDP","TOT","USD_CAP","A","1996",25009.682085,
"JPN","GDP","TOT","USD_CAP","A","1997",25629.420659,
"JPN","GDP","TOT","USD_CAP","A","1998",25520.196541,
"JPN","GDP","TOT","USD_CAP","A","1999",25744.916581,
"JPN","GDP","TOT","USD_CAP","A","2000",27289.851934,
"JPN","GDP","TOT","USD_CAP","A","2001",27946.083138,
"JPN","GDP","TOT","USD_CAP","A","2002",28633.69892,
"JPN","GDP","TOT","USD_CAP","A","2003",29411.592882,
"JPN","GDP","TOT","USD_CAP","A","2004",30837.175423,
"JPN","GDP","TOT","USD_CAP","A","2005",32174.400107,
"JPN","GDP","TOT","USD_CAP","A","2006",33638.841255,
"JPN","GDP","TOT","USD_CAP","A","2007",35021.732224,
"JPN","GDP","TOT","USD_CAP","A","2008",35278.749846,
"JPN","GDP","TOT","USD_CAP","A","2009",33550.689549,
"JPN","GDP","TOT","USD_CAP","A","2010",35342.824721,
"JPN","GDP","TOT","USD_CAP","A","2011",36215.006272,
"JPN","GDP","TOT","USD_CAP","A","2012",37628.675989,
"JPN","GDP","TOT","USD_CAP","A","2013",39436.682585,
"JPN","GDP","TOT","USD_CAP","A","2014",39559.763471,
"JPN","GDP","TOT","USD_CAP","A","2015",40908.781547,
"JPN","GDP","TOT","USD_CAP","A","2016",40642.704531,
"JPN","GDP","TOT","USD_CAP","A","2017",41531.221619,
"JPN","GDP","TOT","USD_CAP","A","2018",42264.585123,
"JPN","GDP","TOT","USD_CAP","A","2019",42835.817421,
"JPN","GDP","TOT","USD_CAP","A","2020",42567.673953,
"JPN","GDP","TOT","USD_CAP","A","2021",44355.582694,
"JPN","GDP","TOT","USD_CAP","A","2022",46917.082965,"E"
"KOR","GDP","TOT","MLN_USD","A","1970",19360.946,
"KOR","GDP","TOT","MLN_USD","A","1971",22487.595,
"KOR","GDP","TOT","MLN_USD","A","1972",25152.141,
"KOR","GDP","TOT","MLN_USD","A","1973",30483.038,
"KOR","GDP","TOT","MLN_USD","A","1974",36386.53,
"KOR","GDP","TOT","MLN_USD","A","1975",42873.785,
"KOR","GDP","TOT","MLN_USD","A","1976",51213.792,
"KOR","GDP","TOT","MLN_USD","A","1977",61106.159,
"KOR","GDP","TOT","MLN_USD","A","1978",72567.984,
"KOR","GDP","TOT","MLN_USD","A","1979",85403.228,
"KOR","GDP","TOT","MLN_USD","A","1980",91585.339,
"KOR","GDP","TOT","MLN_USD","A","1981",107515.66,
"KOR","GDP","TOT","MLN_USD","A","1982",123676.871,
"KOR","GDP","TOT","MLN_USD","A","1983",145712.222,
"KOR","GDP","TOT","MLN_USD","A","1984",166898.807,
"KOR","GDP","TOT","MLN_USD","A","1985",185673.604,
"KOR","GDP","TOT","MLN_USD","A","1986",210868.183,
"KOR","GDP","TOT","MLN_USD","A","1987",243576.231,
"KOR","GDP","TOT","MLN_USD","A","1988",282397.397,
"KOR","GDP","TOT","MLN_USD","A","1989",314225.056,
"KOR","GDP","TOT","MLN_USD","A","1990",358187.125,
"KOR","GDP","TOT","MLN_USD","A","1991",410211.322,
"KOR","GDP","TOT","MLN_USD","A","1992",445566.679,
"KOR","GDP","TOT","MLN_USD","A","1993",487498.211,
"KOR","GDP","TOT","MLN_USD","A","1994",544057.83,
"KOR","GDP","TOT","MLN_USD","A","1995",608871.842,
"KOR","GDP","TOT","MLN_USD","A","1996",668944.044,
"KOR","GDP","TOT","MLN_USD","A","1997",722468.659,
"KOR","GDP","TOT","MLN_USD","A","1998",693124.625,
"KOR","GDP","TOT","MLN_USD","A","1999",783492.526,
"KOR","GDP","TOT","MLN_USD","A","2000",871475.638,
"KOR","GDP","TOT","MLN_USD","A","2001",934349.292,
"KOR","GDP","TOT","MLN_USD","A","2002",1019446.686,
"KOR","GDP","TOT","MLN_USD","A","2003",1058222.737,
"KOR","GDP","TOT","MLN_USD","A","2004",1143105.568,
"KOR","GDP","TOT","MLN_USD","A","2005",1213618.157,
"KOR","GDP","TOT","MLN_USD","A","2006",1302227.991,
"KOR","GDP","TOT","MLN_USD","A","2007",1414985.951,
"KOR","GDP","TOT","MLN_USD","A","2008",1468996.086,
"KOR","GDP","TOT","MLN_USD","A","2009",1454994.406,
"KOR","GDP","TOT","MLN_USD","A","2010",1572680.44,
"KOR","GDP","TOT","MLN_USD","A","2011",1625275.456,
"KOR","GDP","TOT","MLN_USD","A","2012",1684562.928,
"KOR","GDP","TOT","MLN_USD","A","2013",1726902.753,
"KOR","GDP","TOT","MLN_USD","A","2014",1792600.237,
"KOR","GDP","TOT","MLN_USD","A","2015",1933588.947,
"KOR","GDP","TOT","MLN_USD","A","2016",2026967.822,
"KOR","GDP","TOT","MLN_USD","A","2017",2103651.26,
"KOR","GDP","TOT","MLN_USD","A","2018",2220442.286,
"KOR","GDP","TOT","MLN_USD","A","2019",2270666.071,
"KOR","GDP","TOT","MLN_USD","A","2020",2340031.574,
"KOR","GDP","TOT","MLN_USD","A","2021",2514546.075,
"KOR","GDP","TOT","MLN_USD","A","2022",2667445.881,"P"
"KOR","GDP","TOT","USD_CAP","A","1970",600.506995,
"KOR","GDP","TOT","USD_CAP","A","1971",683.866885,
"KOR","GDP","TOT","USD_CAP","A","1972",750.698124,
"KOR","GDP","TOT","USD_CAP","A","1973",893.852097,
"KOR","GDP","TOT","USD_CAP","A","1974",1048.844987,
"KOR","GDP","TOT","USD_CAP","A","1975",1215.208903,
"KOR","GDP","TOT","USD_CAP","A","1976",1428.597512,
"KOR","GDP","TOT","USD_CAP","A","1977",1678.187382,
"KOR","GDP","TOT","USD_CAP","A","1978",1962.941483,
"KOR","GDP","TOT","USD_CAP","A","1979",2275.356423,
"KOR","GDP","TOT","USD_CAP","A","1980",2402.301405,
"KOR","GDP","TOT","USD_CAP","A","1981",2776.532293,
"KOR","GDP","TOT","USD_CAP","A","1982",3144.913567,
"KOR","GDP","TOT","USD_CAP","A","1983",3651.020351,
"KOR","GDP","TOT","USD_CAP","A","1984",4130.54515,
"KOR","GDP","TOT","USD_CAP","A","1985",4550.154481,
"KOR","GDP","TOT","USD_CAP","A","1986",5116.42119,
"KOR","GDP","TOT","USD_CAP","A","1987",5852.103004,
"KOR","GDP","TOT","USD_CAP","A","1988",6718.788433,
"KOR","GDP","TOT","USD_CAP","A","1989",7402.41363,
"KOR","GDP","TOT","USD_CAP","A","1990",8355.387935,
"KOR","GDP","TOT","USD_CAP","A","1991",9474.577826,
"KOR","GDP","TOT","USD_CAP","A","1992",10184.846816,
"KOR","GDP","TOT","USD_CAP","A","1993",11030.619105,
"KOR","GDP","TOT","USD_CAP","A","1994",12187.129391,
"KOR","GDP","TOT","USD_CAP","A","1995",13502.580041,
"KOR","GDP","TOT","USD_CAP","A","1996",14693.993279,
"KOR","GDP","TOT","USD_CAP","A","1997",15721.561966,
"KOR","GDP","TOT","USD_CAP","A","1998",14974.498788,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18538.879306,
"KOR","GDP","TOT","USD_CAP","A","2001",19724.494236,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22096.023078,
"KOR","GDP","TOT","USD_CAP","A","2004",23773.590825,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26884.429402,
"KOR","GDP","TOT","USD_CAP","A","2007",29064.701966,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29508.282758,
"KOR","GDP","TOT","USD_CAP","A","2010",31736.700156,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",43044.340145,
"KOR","GDP","TOT","USD_CAP","A","2019",43864.890781,
"KOR","GDP","TOT","USD_CAP","A","2020",45142.981219,
"KOR","GDP","TOT","USD_CAP","A","2021",48594.957485,
"KOR","GDP","TOT","USD_CAP","A","2022",51666.651447,"P"
"LUX","GDP","TOT","MLN_USD","A","1970",1858.861,"E"
"LUX","GDP","TOT","MLN_USD","A","1971",2005.184,"E"
"LUX","GDP","TOT","MLN_USD","A","1972",2229.888,"E"
"LUX","GDP","TOT","MLN_USD","A","1973",2547.604,"E"
"LUX","GDP","TOT","MLN_USD","A","1974",2893.83,"E"
"LUX","GDP","TOT","MLN_USD","A","1975",2954.095,"E"
"LUX","GDP","TOT","MLN_USD","A","1976",3195.657,"E"
"LUX","GDP","TOT","MLN_USD","A","1977",3447.497,"E"
"LUX","GDP","TOT","MLN_USD","A","1978",3840.354,"E"
"LUX","GDP","TOT","MLN_USD","A","1979",4256.524,"E"
"LUX","GDP","TOT","MLN_USD","A","1980",4680.045,"E"
"LUX","GDP","TOT","MLN_USD","A","1981",5094.653,"E"
"LUX","GDP","TOT","MLN_USD","A","1982",5470.611,"E"
"LUX","GDP","TOT","MLN_USD","A","1983",5854.809,"E"
"LUX","GDP","TOT","MLN_USD","A","1984",6441.335,"E"
"LUX","GDP","TOT","MLN_USD","A","1985",6830.548,"E"
"LUX","GDP","TOT","MLN_USD","A","1986",7663.8,"E"
"LUX","GDP","TOT","MLN_USD","A","1987",8163.594,"E"
"LUX","GDP","TOT","MLN_USD","A","1988",9166.838,"E"
"LUX","GDP","TOT","MLN_USD","A","1989",10459.593,"E"
"LUX","GDP","TOT","MLN_USD","A","1990",11428.403,"E"
"LUX","GDP","TOT","MLN_USD","A","1991",12836.186,"E"
"LUX","GDP","TOT","MLN_USD","A","1992",13367.608,"E"
"LUX","GDP","TOT","MLN_USD","A","1993",14259.302,"E"
"LUX","GDP","TOT","MLN_USD","A","1994",15120.27,"E"
"LUX","GDP","TOT","MLN_USD","A","1995",15658.42,
"LUX","GDP","TOT","MLN_USD","A","1996",16447.819,
